table	source	reason	form	lemma
AG	ag_lookup.json	orphaned_tonal_mark	λημφθὲν	λημ́πτω
AG	ag_lookup.json	orphaned_tonal_mark	λυπανθῆναι	λυπαν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	λωβασεῖσθε	λωβασ́ζομαι
AG	ag_lookup.json	orphaned_tonal_mark	μακρυνθήσονται	μακρυν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	μαρτνράμενος	μαρτν́ρω
AG	ag_lookup.json	orphaned_tonal_mark	μαχόμεθον	μαχομεθ́ω
AG	ag_lookup.json	orphaned_tonal_mark	μιγμένα	μγ́ννυμι
AG	ag_lookup.json	orphaned_tonal_mark	μελαγχολών	μελαγ́-χλῴσκω
AG	ag_lookup.json	orphaned_tonal_mark	μελαντάτῳ	μελαν́ς
AG	ag_lookup.json	orphaned_tonal_mark	μετειληχὸς	μετειλ́ηχομαι
AG	ag_lookup.json	orphaned_tonal_mark	μετημφιέννυτο	μετημφ́ιννυμαι
AG	ag_lookup.json	orphaned_tonal_mark	μετριοποτίστατος	μετριοπ́οτης
AG	ag_lookup.json	orphaned_tonal_mark	μηθενὶ	μηθεν́ς
AG	ag_lookup.json	orphaned_tonal_mark	μήπσθ’	μην́πομαι
AG	ag_lookup.json	orphaned_tonal_mark	μεμιαμμένον	μιμιαμ́ͅσκω
AG	ag_lookup.json	orphaned_tonal_mark	μεμιαμμένος	μιμιαμ́ͅσκω
AG	ag_lookup.json	orphaned_tonal_mark	μνησό	μιμνησͅοκ́
AG	ag_lookup.json	orphaned_tonal_mark	μεμορμένον	μιμορ́ͅσκω
AG	ag_lookup.json	orphaned_tonal_mark	μίξωμιν	μιξιν́νω
AG	ag_lookup.json	orphaned_tonal_mark	ἄμμεσιν	μμεσιεν͂ς
AG	ag_lookup.json	orphaned_tonal_mark	ἄμμεων	μμεωεν͂ς
AG	ag_lookup.json	orphaned_tonal_mark	μονοφαγίστατον	μονοφ́αγις
AG	ag_lookup.json	orphaned_tonal_mark	μορξάμενοι	μορ́σσω
AG	ag_lookup.json	orphaned_tonal_mark	μωμοσκοπηθὲν	μωμοσκοπ́ληω
AG	ag_lookup.json	orphaned_tonal_mark	ἐνδεικνυμένον	νδεικν́υνυμι
AG	ag_lookup.json	orphaned_tonal_mark	νεσταλμένα	νεσ́λλω
AG	ag_lookup.json	orphaned_tonal_mark	νενόμενον	νν́γομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἐξομοιωθῆ	ξεομοιωθ͂υμι
AG	ag_lookup.json	orphaned_tonal_mark	ἐξηγσάμεθα	ξηγ́ζω
AG	ag_lookup.json	orphaned_tonal_mark	ξηρόταταν	ξηρ͂αν
AG	ag_lookup.json	orphaned_tonal_mark	ξυγκρήσιος	ξυγκρ́ασις
AG	ag_lookup.json	orphaned_tonal_mark	ξυρανθῆναι	ξυραν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	δστέον	οδ͂δα
AG	ag_lookup.json	orphaned_tonal_mark	τουτοδὶ	ουτοδ̔́ς
AG	ag_lookup.json	orphaned_tonal_mark	οἴκημι	οἰκμ́ω
AG	ag_lookup.json	orphaned_tonal_mark	οὐρέους	οὐρ́ειος
AG	ag_lookup.json	orphaned_tonal_mark	πιλαμένας	π́ιλημι
AG	ag_lookup.json	orphaned_tonal_mark	πλείονων	π́λυος
AG	ag_lookup.json	orphaned_tonal_mark	πάθηθε	παθηθ́ω
AG	ag_lookup.json	orphaned_tonal_mark	παραλημφθείη	παραλημ́πω
AG	ag_lookup.json	orphaned_tonal_mark	παραμᾶκες	παραμαιδ͂κεσκω
AG	ag_lookup.json	orphaned_tonal_mark	παρήμπισχεν	παραμπισ́σσω
AG	ag_lookup.json	orphaned_tonal_mark	παρηρτημένοις	παραρτ́ληω
AG	ag_lookup.json	orphaned_tonal_mark	παρατετυχότα	παρατετ́ουχε
AG	ag_lookup.json	orphaned_tonal_mark	παριμένοντος	παριμεπ́ω
AG	ag_lookup.json	orphaned_tonal_mark	παρωξυμένων	παρωξ́ομαι
AG	ag_lookup.json	orphaned_tonal_mark	παυσώμαθε	παυσωμαθ́νω
AG	ag_lookup.json	orphaned_tonal_mark	παχυτριχώτερα	παχυτρ́ϊχος
AG	ag_lookup.json	orphaned_tonal_mark	πεισθῆς	πεισ́ςζω
AG	ag_lookup.json	orphaned_tonal_mark	ἐπείταδε	πειταδ́ω
AG	ag_lookup.json	orphaned_tonal_mark	πενταπλασιάσαντος	πεντ́-απλασιάννυμι
AG	ag_lookup.json	orphaned_tonal_mark	περαθέμην	περαθ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	περιεσπένδον	περιεσπανδ́ω
AG	ag_lookup.json	orphaned_tonal_mark	πεφλέχθαι	πεφ́γω
AG	ag_lookup.json	orphaned_tonal_mark	πεφλεγμένη	πεφ́γω
AG	ag_lookup.json	orphaned_tonal_mark	πεφιλάμενον	πεφ́λλω
AG	ag_lookup.json	orphaned_tonal_mark	παγξείνου	πηγξ́εινος
AG	ag_lookup.json	orphaned_tonal_mark	ἐπηχλυμένης	πηχλ́υςυμι
AG	ag_lookup.json	orphaned_tonal_mark	πίνουσίτε	πινουσιτ́ω
AG	ag_lookup.json	orphaned_tonal_mark	πινεῦντς	πινς́ω
AG	ag_lookup.json	orphaned_tonal_mark	πεπιστευσκότες	πιπιστευσ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	πλεννωδέστατα	πλεννωδ͂ος
AG	ag_lookup.json	orphaned_tonal_mark	ἐπλήμμυρε	πλημμυρ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ποθλίβειν	ποθλ́ͅβω
AG	ag_lookup.json	orphaned_tonal_mark	ποιμανθησόμεθα	ποιμαν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	ποιολύμενοι	ποιολ́ομαι
AG	ag_lookup.json	orphaned_tonal_mark	πορρώτερα	πορ́ρος
AG	ag_lookup.json	orphaned_tonal_mark	πουλυτελέστατα	πουλυτελ͂ος
AG	ag_lookup.json	orphaned_tonal_mark	πουλυχρονιώτεραι	πουλυχ́ρονιος
AG	ag_lookup.json	orphaned_tonal_mark	περυραμένης	πρ́γυρομαι
AG	ag_lookup.json	orphaned_tonal_mark	προυργιαίτατον	πρ́ουργιος
AG	ag_lookup.json	orphaned_tonal_mark	πραμνίοις	πραμ́νιος
AG	ag_lookup.json	orphaned_tonal_mark	πραθένται	πρεθεν́
AG	ag_lookup.json	orphaned_tonal_mark	προγεγρμμένοις	προγεγ́γρμμαι
AG	ag_lookup.json	orphaned_tonal_mark	προγεγενμένων	προγεγν́ημι
AG	ag_lookup.json	orphaned_tonal_mark	προειδοῦσα	προειδ́ειμι
AG	ag_lookup.json	orphaned_tonal_mark	προεκκεκαθαρμένης	προεκκεκαθαρ́ννυμι
AG	ag_lookup.json	orphaned_tonal_mark	προκεκαθαρμένης	προκεκαθαρ́ννυμι
AG	ag_lookup.json	orphaned_tonal_mark	προσαγγελέντων	προσαγγελ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	προσενήνεγκτο	προσενανεγ́σσω
AG	ag_lookup.json	orphaned_tonal_mark	προσενεγκτέον	προσενεγ́γω
AG	ag_lookup.json	orphaned_tonal_mark	προσεπτυσμένοις	προσεπτ́γυσμαι
AG	ag_lookup.json	orphaned_tonal_mark	προτέτρεψαι	προτετρ́επω
AG	ag_lookup.json	orphaned_tonal_mark	προωδοπεποίηκε	προωδοπιποιηκ́ω
AG	ag_lookup.json	orphaned_tonal_mark	προωρισμένῃ	προωρ́γισμαι
AG	ag_lookup.json	orphaned_tonal_mark	πρᾳΰνοντα	πρᾳϋπ́ω
AG	ag_lookup.json	orphaned_tonal_mark	πτυάλοισι	πτ́υαλον
AG	ag_lookup.json	orphaned_tonal_mark	πτόντων	πτ́ων
AG	ag_lookup.json	orphaned_tonal_mark	ρομένου	ρ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ρόντων	ρ́ων
AG	ag_lookup.json	orphaned_tonal_mark	ρ’ξύτατος	ρ͂’ξυς
AG	ag_lookup.json	orphaned_tonal_mark	ρέγχεις	ρετ́γχω
AG	ag_lookup.json	orphaned_tonal_mark	περιγιγραμμένῳ	ριγιγραμ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἐρριμένον	ρρ́ινυμι
AG	ag_lookup.json	orphaned_tonal_mark	σεσσμένον	σ́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	σμένα	σ́ω
AG	ag_lookup.json	orphaned_tonal_mark	σμένον	σ́ω
AG	ag_lookup.json	orphaned_tonal_mark	σανθέντες	σαν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	σανθεῖσι	σαν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	σαπφίρου	σαπ́φιρος
AG	ag_lookup.json	orphaned_tonal_mark	σεσημμένην	σημ́ω
AG	ag_lookup.json	orphaned_tonal_mark	σκιρρωθῶσι	σκιιμρρ́ͅωκω
AG	ag_lookup.json	orphaned_tonal_mark	σκιρροῦσθαί	σκιρ́-ρόω
AG	ag_lookup.json	orphaned_tonal_mark	σκιρροῦσθαι	σκιρ́-ρόω
AG	ag_lookup.json	orphaned_tonal_mark	σνῶν	σν́ο
AG	ag_lookup.json	orphaned_tonal_mark	σεσησμένῃ	σσ́γησμαι
AG	ag_lookup.json	orphaned_tonal_mark	στρεβλέοντας	στ́ρ-εἰβλέω
AG	ag_lookup.json	orphaned_tonal_mark	στίκτοις	στ́ϊκτος
AG	ag_lookup.json	orphaned_tonal_mark	στάνων	σταπ́ω
AG	ag_lookup.json	orphaned_tonal_mark	στερνοκτυπούσης	στερνοκτ́υπω
AG	ag_lookup.json	orphaned_tonal_mark	συνέμαχουν	συγγιμαχουν́σκω
AG	ag_lookup.json	orphaned_tonal_mark	συμπεπέρασται	συμπεπιρασ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	συμπεφλέχθαι	συμπεφ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ξύνιον	συν́ιω
AG	ag_lookup.json	orphaned_tonal_mark	συνῷκει	συν͂οικε
AG	ag_lookup.json	orphaned_tonal_mark	συναμφστέρων	συναμφσ́ς
AG	ag_lookup.json	orphaned_tonal_mark	συνεθηστέρου	συνεθησ́ς
AG	ag_lookup.json	orphaned_tonal_mark	συνεξεσμένα	συνεξσ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	συνεσρεύσαντες	συνεσρ́-εύω
AG	ag_lookup.json	orphaned_tonal_mark	συνεφλέχθαι	συνεφ́γω
AG	ag_lookup.json	orphaned_tonal_mark	συνεζήκει	συνζ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	συνηνεγμένων	συνηνγ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	συνσεσημμένης	συνσεσημ́ννυμι
AG	ag_lookup.json	orphaned_tonal_mark	συντιθιμένου	συντιθ́ζομαι
AG	ag_lookup.json	orphaned_tonal_mark	συνεξηλελαμένον	συξηλελ́γαω
AG	ag_lookup.json	orphaned_tonal_mark	συστάτῳ	συσ́ς
AG	ag_lookup.json	orphaned_tonal_mark	συνέσφιγκται	συσφιγ́γνυμι
AG	ag_lookup.json	orphaned_tonal_mark	σχαμάτων	σχ͂αμα
AG	ag_lookup.json	orphaned_tonal_mark	ἐσώθεν	σωθ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	τεῖται	τ́ζομαι
AG	ag_lookup.json	orphaned_tonal_mark	τὸτὴν	τ́οτος
AG	ag_lookup.json	orphaned_tonal_mark	ἐτέτυκο	τ́υκω
AG	ag_lookup.json	orphaned_tonal_mark	τόντων	τ́ων
AG	ag_lookup.json	orphaned_tonal_mark	ταάτην	τ̈́αατος
AG	ag_lookup.json	orphaned_tonal_mark	τέθλιφε	ταθλ́λφω
AG	ag_lookup.json	orphaned_tonal_mark	ταρφὺς	ταρφψ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ταυτηνδὶ	ταυτανδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ταυταισὶ	ταυτηισ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ταχύτατι	ταχυτατ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ἐτέθεν	τεθ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	τετρατώδεις	τετρ́ατος
AG	ag_lookup.json	orphaned_tonal_mark	τετραχυμένων	τετραχ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἕτερι	τεῥ͂ι
AG	ag_lookup.json	orphaned_tonal_mark	τηλικαυτησί	τηλικαυτησ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τηλικουτονί	τηλικουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τηλικουτονὶ	τηλικουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τηνδεδί	τηνδεδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τηνδεδὶ	τηνδεδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ταρὰ	τηρ́
AG	ag_lookup.json	orphaned_tonal_mark	ἐτέθλαστο	τιθλασ́ͅσκω
AG	ag_lookup.json	orphaned_tonal_mark	τοιασδὶ	τοασδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιαυτησὶ	τοαυτησ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοίνων	τοιπ́ω
AG	ag_lookup.json	orphaned_tonal_mark	τοιονδί	τοονδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιονδὶ	τοονδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιουσδί	τοουσδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιουσδὶ	τοουσδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιουτονί	τοουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιουτονὶ	τοουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοισδεδὶ	τοσδεδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοσουτονί	τοσουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοσουτονὶ	τοσουτον́ς
AG	ag_lookup.json	orphaned_tonal_mark	τουτοινὶ	τουτοιν́ς
AG	ag_lookup.json	orphaned_tonal_mark	τουτονγὶ	τουτον́ξ
AG	ag_lookup.json	orphaned_tonal_mark	τουτουμενὶ	τουτουμεν́ς
AG	ag_lookup.json	orphaned_tonal_mark	τοιῳδὶ	τοῳδ́ς
AG	ag_lookup.json	orphaned_tonal_mark	τρηχείην	τραχ́ειος
AG	ag_lookup.json	orphaned_tonal_mark	τρηχείων	τραχ́ειος
AG	ag_lookup.json	orphaned_tonal_mark	τριγχίων	τριγ́χιον
AG	ag_lookup.json	orphaned_tonal_mark	τρισκαιδεκαταίων	τρισκαιδεκατ́αιοι
AG	ag_lookup.json	orphaned_tonal_mark	τρισκαιδεκήρει	τρισκαιδεκερ͂ες
AG	ag_lookup.json	orphaned_tonal_mark	τριτοίοις	τριτ́οιοι
AG	ag_lookup.json	orphaned_tonal_mark	ἐτυπτήθη	τυπ́ταμαι
AG	ag_lookup.json	orphaned_tonal_mark	φανερωτέρως	φανερ͂ως
AG	ag_lookup.json	orphaned_tonal_mark	πεφαρμαγμένῳ	φαρμαγ́ω
AG	ag_lookup.json	orphaned_tonal_mark	φυγὲ	φευγ́υμι
AG	ag_lookup.json	orphaned_tonal_mark	φθέρσας	φθ́ρημι
AG	ag_lookup.json	orphaned_tonal_mark	ἐφίλαθεν	φιλαθ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	φιλοπραγμονέστερον	φιλοπραγ́μων
AG	ag_lookup.json	orphaned_tonal_mark	φλεγμῃνάντων	φλ́μεγμῃνημι
AG	ag_lookup.json	orphaned_tonal_mark	φλεβὲς	φλεβ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ἐφλέγμῃνε	φλεγμῃν́ω
AG	ag_lookup.json	orphaned_tonal_mark	φνίνου	φν́ϊνον
AG	ag_lookup.json	orphaned_tonal_mark	πεφοινιγμένας	φοινιγ́ω
AG	ag_lookup.json	orphaned_tonal_mark	φρμάκοισιν	φρ́μακον
AG	ag_lookup.json	orphaned_tonal_mark	φρενετίζοντι	φρενετ́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	φυλαττό	φυλαττ́υμι
AG	ag_lookup.json	orphaned_tonal_mark	φωγνύμενον	φωγ́νυμι
AG	ag_lookup.json	orphaned_tonal_mark	κέχαγκα	χαγ́νω
AG	ag_lookup.json	orphaned_tonal_mark	χορεύων’	χορευν́αν’ω
AG	ag_lookup.json	orphaned_tonal_mark	χρῶτο	χρ́ομαω
AG	ag_lookup.json	orphaned_tonal_mark	χρῶτό	χρ́ομαω
AG	ag_lookup.json	orphaned_tonal_mark	κέχρωται	χρ́ωω
AG	ag_lookup.json	orphaned_tonal_mark	χραμάτων	χρ͂αμα
AG	ag_lookup.json	orphaned_tonal_mark	χρῶνταιδὲ	χρωοτ͂νιδω
AG	ag_lookup.json	orphaned_tonal_mark	ἐχρώ	χρωσ́
AG	ag_lookup.json	orphaned_tonal_mark	χἁλίκα	χἁλ́ͅκος
AG	ag_lookup.json	orphaned_tonal_mark	ψήσσῃ	ψ́ησσα
AG	ag_lookup.json	orphaned_tonal_mark	ψευδαλαζόσιν	ψευδαλ́αζα
AG	ag_lookup.json	orphaned_tonal_mark	ψλεψὶ	ψλεψ́
AG	ag_lookup.json	orphaned_tonal_mark	ἀλλόμενος	ἀαιρλ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἠβουλήθεν	ἀβουλαθν́σκω
AG	ag_lookup.json	orphaned_tonal_mark	ἀγχινούστατος	ἀγ́χινους
AG	ag_lookup.json	orphaned_tonal_mark	ἀγχινουστάτῳ	ἀγχινουσ́ς
AG	ag_lookup.json	orphaned_tonal_mark	ἀδρυνθέντος	ἀδρυν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	ἀεθλάρχων	ἀεθ́λαρχος
AG	ag_lookup.json	orphaned_tonal_mark	ἀκολαστητέον	ἀκολαεσ͂μι
AG	ag_lookup.json	orphaned_tonal_mark	ἀμέμικτ’	ἀμαγιμικ́σκω
AG	ag_lookup.json	orphaned_tonal_mark	ἠμάλαψε	ἀμαλαψ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθῇ	ἀμελ́γνυμι
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθησομένους	ἀμελ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθησόμενα	ἀμελ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθὲν	ἀμελ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθῆναι	ἀμελ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμελχθεῖσα	ἀμελ́ττω
AG	ag_lookup.json	orphaned_tonal_mark	ἤμεσί	ἀμεσ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἠμπέσχον	ἀμπεσχ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀμειγῆ	ἀμυγ͂
AG	ag_lookup.json	orphaned_tonal_mark	ἀνεωγότος	ἀν́εγυμι
AG	ag_lookup.json	orphaned_tonal_mark	ἀνθέμιδος	ἀν́θεμις
AG	ag_lookup.json	orphaned_tonal_mark	ἀναβεβιβακέναι	ἀναβεβιβακ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	ἀνεκάθαρεν	ἀνακαθ́ͅαρω
AG	ag_lookup.json	orphaned_tonal_mark	ἀνεκεκάθαρτο	ἀνακαθαρ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀνακλάγξαντες	ἀνακλαρ́γγνυμι
AG	ag_lookup.json	orphaned_tonal_mark	ἀναλημφθέν	ἀναλημ́πτω
AG	ag_lookup.json	orphaned_tonal_mark	ἀναλημφθὲν	ἀναλημ́πτω
AG	ag_lookup.json	orphaned_tonal_mark	ἀναξιβρόντας	ἀναξιβ́ρω
AG	ag_lookup.json	orphaned_tonal_mark	ἀνεπλώεσκον	ἀναπλωεσ́κω
AG	ag_lookup.json	orphaned_tonal_mark	ἀνέτρεψεν’	ἀνατρεψεν’͂ναι
AG	ag_lookup.json	orphaned_tonal_mark	ἀνελάμψεν	ἀνελαμ́πτω
AG	ag_lookup.json	orphaned_tonal_mark	ἀνορθωκόσιν	ἀνορθ́ωκα
AG	ag_lookup.json	orphaned_tonal_mark	ἀντετείνοντές	ἀντετ́ͅνω
AG	ag_lookup.json	orphaned_tonal_mark	ἀντιτειαγμένος	ἀντιιαγ́ομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἀντικαταδέδυκσε	ἀντικαταδαδυκ́ννυμι
AG	ag_lookup.json	orphaned_tonal_mark	ἀξιοτιμοτάτου	ἀξιοτιμ͂ος
AG	ag_lookup.json	orphaned_tonal_mark	ἀπνούστατός	ἀπ́νους
AG	ag_lookup.json	orphaned_tonal_mark	ἀπνόντων	ἀπ́νω
AG	ag_lookup.json	orphaned_tonal_mark	ἀπολεσθησομένους	ἀπ́ολομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἀπαγμόνων	ἀπαγ́μων
AG	ag_lookup.json	orphaned_tonal_mark	ἀπήμβλυται	ἀπαμβλ́λυω
AG	ag_lookup.json	orphaned_tonal_mark	ἀπελίπαμεν	ἀπελλ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀπογλυκανθέντες	ἀπογλυκαν́ͅζω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποδειχθή	ἀποδειχθ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποδπτχθῆναι	ἀποδπτ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποκεκαθαρμένοι	ἀποκεκαθαρ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποκτειννύμενος	ἀποκτειν́νυμαι
AG	ag_lookup.json	orphaned_tonal_mark	ἀπομορχθεὶς	ἀπομορ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποπεμπτέα	ἀποπεμπ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀπεπνιγῆ	ἀποπενιγ͂υμι
AG	ag_lookup.json	orphaned_tonal_mark	ἀποπνιξεῖσθέ	ἀποπνιξ́ζομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἀποσυρρέντων	ἀποσυρρ́ημι
AG	ag_lookup.json	orphaned_tonal_mark	ἀποσχοληθέντα	ἀποσχολ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀποφῄνωμεν	ἀποφν́ρχομαω
AG	ag_lookup.json	orphaned_tonal_mark	ἀπῄραν	ἀπρ́ρχομαα
AG	ag_lookup.json	orphaned_tonal_mark	ἀπεκταμμένων	ἀπό-κταμ́ω
AG	ag_lookup.json	orphaned_tonal_mark	ἀρχέει	ἀρ́λχω
AG	ag_lookup.json	orphaned_tonal_mark	ἀρειστέρῃσιν	ἀρεισ́τερος
AG	ag_lookup.json	orphaned_tonal_mark	ἀρρέσιν	ἀρρ́ες
AG	ag_lookup.json	orphaned_tonal_mark	ἀρσσκόμενοι	ἀρσ́ͅσκω
AG	ag_lookup.json	orphaned_tonal_mark	ἀρτηριοτμηθέντες	ἀρτηριοτ́μω
AG	ag_lookup.json	orphaned_tonal_mark	ἀσχέτουτε	ἀσχ́τωυ
AG	ag_lookup.json	orphaned_tonal_mark	ἀφίεναι	ἀφ́ερχομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἀφιένα	ἀφ́ιι
AG	ag_lookup.json	orphaned_tonal_mark	ἀφηλπικὼς	ἀφαλπ́λιω
AG	ag_lookup.json	orphaned_tonal_mark	ἀφελχθείη	ἀφελ́γω
AG	ag_lookup.json	orphaned_tonal_mark	ἀχρούστατόν	ἀχ́ροος
AG	ag_lookup.json	orphaned_tonal_mark	ἀχρουστέρα	ἀχ́ρους
AG	ag_lookup.json	orphaned_tonal_mark	ἁλισκομένοι	ἁλισκ́ομαι
AG	ag_lookup.json	orphaned_tonal_mark	ἁμαρτήνων	ἁμαρτηπ́ω
